invoice_id,sales_order_id,customer_id,product_id,customer_segment,credit_limit,invoice_date,due_date,invoice_amount,amount_paid,balance_due,invoice_status,subtotal,discount_total,unit_price
INV-0022413,SO-0033304,CUST-003845,PROD-000833,Mid-Market,26651.4,2024-11-29,2024-12-29,49.04,49.04,0.0,Paid,36.69,1.52,38.21
INV-0022414,SO-0033305,CUST-003848,PROD-000182,Mid-Market,38904.83,2024-12-01,2024-12-31,66.49,66.49,0.0,Paid,53.44,2.51,18.65
INV-0022415,SO-0033306,CUST-003850,PROD-000057,Small Business,14697.15,2024-12-01,2024-12-16,28.29,28.29,0.0,Paid,14.85,1.13,7.99
INV-0022416,SO-0033307,CUST-003852,PROD-001113,Mid-Market,15342.08,2024-11-25,2024-12-25,427.24,427.24,0.0,Paid,414.19,44.24,152.81
INV-0022417,SO-0033308,CUST-003853,PROD-000384,Small Business,14300.8,2024-12-01,2024-12-31,790.96,790.96,0.0,Paid,790.96,20.88,660.79
INV-0022417,SO-0033308,CUST-003853,PROD-000336,Small Business,14300.8,2024-12-01,2024-12-31,790.96,790.96,0.0,Paid,790.96,20.88,151.05
INV-0022418,SO-0033309,CUST-003856,PROD-000450,Small Business,13070.68,2024-11-28,2024-12-13,225.25,225.25,0.0,Paid,192.27,9.38,40.33
INV-0022419,SO-0033311,CUST-003857,PROD-000601,Mid-Market,23466.77,2024-11-29,2024-12-14,555.28,555.28,0.0,Paid,555.28,30.04,106.28
INV-0022419,SO-0033311,CUST-003857,PROD-000294,Mid-Market,23466.77,2024-11-29,2024-12-14,555.28,555.28,0.0,Paid,555.28,30.04,119.76
INV-0022420,SO-0033312,CUST-003858,PROD-000934,Small Business,4271.19,2024-11-28,2024-12-13,1557.19,1557.19,0.0,Paid,1557.19,9.54,489.37
INV-0022420,SO-0033312,CUST-003858,PROD-001019,Small Business,4271.19,2024-11-28,2024-12-13,1557.19,1557.19,0.0,Paid,1557.19,9.54,89.78
INV-0022421,SO-0033314,CUST-003859,PROD-000330,Mid-Market,38001.23,2024-11-27,2024-12-27,2254.04,2254.04,0.0,Paid,2254.04,48.48,320.15
INV-0022421,SO-0033314,CUST-003859,PROD-000384,Mid-Market,38001.23,2024-11-27,2024-12-27,2254.04,2254.04,0.0,Paid,2254.04,48.48,660.79
INV-0022422,SO-0033315,CUST-003860,PROD-000043,Small Business,12552.22,2024-11-30,2024-12-15,314.33,314.33,0.0,Paid,299.18,0.65,16.18
INV-0022422,SO-0033315,CUST-003860,PROD-001116,Small Business,12552.22,2024-11-30,2024-12-15,314.33,314.33,0.0,Paid,299.18,0.65,38.21
INV-0022423,SO-0033316,CUST-003867,PROD-000379,Enterprise,214284.62,2024-11-29,2024-12-14,18.17,18.17,0.0,Paid,5.82,0.39,6.21
INV-0022424,SO-0033317,CUST-003867,PROD-001156,Enterprise,214284.62,2024-11-27,2024-12-12,2926.84,2926.84,0.0,Paid,2926.84,165.76,110.45
INV-0022425,SO-0033318,CUST-003875,PROD-000125,Mid-Market,34976.07,2024-11-29,2024-12-29,5138.71,5138.71,0.0,Paid,4736.14,492.38,112.13
INV-0022425,SO-0033318,CUST-003875,PROD-000572,Mid-Market,34976.07,2024-11-29,2024-12-29,5138.71,5138.71,0.0,Paid,4736.14,492.38,478.0
INV-0022426,SO-0033319,CUST-003875,PROD-000290,Mid-Market,34976.07,2024-11-27,2024-12-27,264.65,264.65,0.0,Paid,234.16,29.62,77.03
INV-0022426,SO-0033319,CUST-003875,PROD-000119,Mid-Market,34976.07,2024-11-27,2024-12-27,264.65,264.65,0.0,Paid,234.16,29.62,37.35
INV-0022427,SO-0033320,CUST-003876,PROD-000897,Mid-Market,58543.56,2024-11-26,2024-12-26,1426.59,1426.59,0.0,Paid,1358.66,89.5,724.08
INV-0022428,SO-0033321,CUST-003876,PROD-000686,Mid-Market,58543.56,2024-11-28,2024-12-28,477.71,477.71,0.0,Paid,433.61,37.85,101.52
INV-0022428,SO-0033321,CUST-003876,PROD-000578,Mid-Market,58543.56,2024-11-28,2024-12-28,477.71,477.71,0.0,Paid,433.61,37.85,83.45
INV-0022429,SO-0033322,CUST-003887,PROD-000406,Small Business,9118.05,2024-11-27,2024-12-12,65.48,65.48,0.0,Paid,52.78,0.0,26.39
INV-0022430,SO-0033323,CUST-003894,PROD-000572,Small Business,13981.15,2024-12-02,2024-12-17,883.34,883.34,0.0,Paid,883.34,72.66,478.0
INV-0022431,SO-0033324,CUST-003895,PROD-000062,Mid-Market,65161.73,2024-11-29,2024-12-29,3222.46,3222.46,0.0,Paid,3222.46,470.77,58.28
INV-0022431,SO-0033324,CUST-003895,PROD-000502,Mid-Market,65161.73,2024-11-29,2024-12-29,3222.46,3222.46,0.0,Paid,3222.46,470.77,387.2
INV-0022431,SO-0033324,CUST-003895,PROD-000545,Mid-Market,65161.73,2024-11-29,2024-12-29,3222.46,3222.46,0.0,Paid,3222.46,470.77,7.15
INV-0022432,SO-0033326,CUST-003902,PROD-000844,Small Business,5499.46,2024-11-28,2024-12-13,131.69,131.69,0.0,Paid,116.89,1.89,17.32
INV-0022432,SO-0033326,CUST-003902,PROD-000448,Small Business,5499.46,2024-11-28,2024-12-13,131.69,131.69,0.0,Paid,116.89,1.89,7.43
INV-0022433,SO-0033327,CUST-003905,PROD-001038,Small Business,11324.81,2024-11-28,2025-01-12,313.84,313.84,0.0,Paid,296.59,3.98,24.01
INV-0022433,SO-0033327,CUST-003905,PROD-000281,Small Business,11324.81,2024-11-28,2025-01-12,313.84,313.84,0.0,Paid,296.59,3.98,17.39
INV-0022434,SO-0033328,CUST-003909,PROD-000678,Small Business,8621.51,2024-11-27,2024-12-27,796.07,796.07,0.0,Paid,796.07,70.69,29.37
INV-0022434,SO-0033328,CUST-003909,PROD-001019,Small Business,8621.51,2024-11-27,2024-12-27,796.07,796.07,0.0,Paid,796.07,70.69,89.78
INV-0022435,SO-0033329,CUST-003921,PROD-000933,Small Business,9341.42,2024-11-25,2024-12-10,35.22,35.22,0.0,Paid,20.11,0.65,3.46
INV-0022436,SO-0033331,CUST-003936,PROD-000596,Small Business,5093.01,2024-11-30,2024-12-30,84.91,84.91,0.0,Paid,65.91,3.21,17.28
INV-0022437,SO-0033332,CUST-003947,PROD-000119,Mid-Market,46035.01,2024-11-28,2024-12-13,158.39,158.39,0.0,Paid,138.09,11.31,37.35
INV-0022438,SO-0033333,CUST-003948,PROD-001127,Small Business,9870.34,2024-11-30,2025-01-14,6213.09,6213.09,0.0,Paid,5917.23,469.61,461.21
INV-0022438,SO-0033333,CUST-003948,PROD-000457,Small Business,9870.34,2024-11-30,2025-01-14,6213.09,6213.09,0.0,Paid,5917.23,469.61,130.37
INV-0022439,SO-0033334,CUST-003954,PROD-000685,Small Business,4192.85,2024-11-27,2024-12-27,3095.63,3095.63,0.0,Paid,3095.63,72.26,652.09
INV-0022439,SO-0033334,CUST-003954,PROD-000507,Small Business,4192.85,2024-11-27,2024-12-27,3095.63,3095.63,0.0,Paid,3095.63,72.26,628.95
INV-0022440,SO-0033335,CUST-003957,PROD-000153,Mid-Market,23091.33,2024-11-28,2025-01-12,43.0,43.0,0.0,Paid,30.3,1.76,16.03
INV-0022441,SO-0033336,CUST-003957,PROD-001102,Mid-Market,23091.33,2024-11-30,2025-01-14,757.97,757.97,0.0,Paid,757.97,58.42,43.23
INV-0022441,SO-0033336,CUST-003957,PROD-000821,Mid-Market,23091.33,2024-11-30,2025-01-14,757.97,757.97,0.0,Paid,757.97,58.42,99.14
INV-0022441,SO-0033336,CUST-003957,PROD-000284,Mid-Market,23091.33,2024-11-30,2025-01-14,757.97,757.97,0.0,Paid,757.97,58.42,2.12
INV-0022441,SO-0033336,CUST-003957,PROD-000815,Mid-Market,23091.33,2024-11-30,2025-01-14,757.97,757.97,0.0,Paid,757.97,58.42,18.83
INV-0022442,SO-0033337,CUST-003965,PROD-000578,Small Business,6131.48,2024-11-29,2024-12-14,799.35,799.35,0.0,Paid,799.35,0.0,83.45
INV-0022442,SO-0033337,CUST-003965,PROD-000618,Small Business,6131.48,2024-11-29,2024-12-14,799.35,799.35,0.0,Paid,799.35,0.0,71.59
INV-0022443,SO-0033338,CUST-003969,PROD-000901,Mid-Market,36925.07,2024-11-28,2024-12-28,1837.72,1837.72,0.0,Paid,1837.72,217.87,178.51
INV-0022443,SO-0033338,CUST-003969,PROD-000682,Mid-Market,36925.07,2024-11-28,2024-12-28,1837.72,1837.72,0.0,Paid,1837.72,217.87,91.98
INV-0022444,SO-0033340,CUST-003974,PROD-000718,Enterprise,258025.53,2024-11-26,2025-01-10,73.84,73.84,0.0,Paid,61.14,10.32,35.73
INV-0022445,SO-0033341,CUST-003976,PROD-001147,Mid-Market,67590.73,29-11-2024,2025-01-13,6775.0,6775.0,0.0,Paid,6775.0,405.65,787.72
INV-0022445,SO-0033341,CUST-003976,PROD-001108,Mid-Market,67590.73,29-11-2024,2025-01-13,6775.0,6775.0,0.0,Paid,6775.0,405.65,30.39
INV-0022446,SO-0033342,CUST-003978,PROD-000216,Mid-Market,28571.4,2024-12-01,2025-01-15,1756.33,1756.33,0.0,Paid,1641.43,249.62,270.15
INV-0022447,SO-0033343,CUST-003980,PROD-000418,Small Business,10742.27,2024-11-29,2024-12-29,241.19,241.19,0.0,Paid,227.09,8.77,28.18
INV-0022447,SO-0033343,CUST-003980,PROD-000087,Small Business,10742.27,2024-11-29,2024-12-29,241.19,241.19,0.0,Paid,227.09,8.77,50.44
INV-0022448,SO-0033344,CUST-003988,PROD-000704,Mid-Market,37026.73,2024-11-27,2024-12-27,960.03,960.03,0.0,Paid,960.03,21.05,73.29
INV-0022448,SO-0033344,CUST-003988,PROD-000578,Mid-Market,37026.73,2024-11-27,2024-12-27,960.03,960.03,0.0,Paid,960.03,21.05,83.45
INV-0022449,SO-0033345,CUST-003989,PROD-000312,Mid-Market,68430.94,2024-11-29,2025-01-13,149.88,149.88,0.0,Paid,136.48,8.96,36.36
INV-0022450,SO-0033347,CUST-003997,PROD-000558,Mid-Market,31447.59,2024-11-29,2025-01-13,284.52,284.52,0.0,Paid,269.37,9.25,31.18
INV-0022450,SO-0033347,CUST-003997,PROD-000153,Mid-Market,31447.59,2024-11-29,2025-01-13,284.52,284.52,0.0,Paid,269.37,9.25,16.03
INV-0022450,SO-0033347,CUST-003997,PROD-001019,Mid-Market,31447.59,2024-11-29,2025-01-13,284.52,284.52,0.0,Paid,269.37,9.25,89.78
INV-0022451,SO-0033349,CUST-003998,PROD-000953,Mid-Market,70653.42,2024-11-27,2024-12-27,84.64,84.64,0.0,Paid,67.56,3.32,70.88
INV-0022452,SO-0033350,CUST-003999,PROD-000112,Mid-Market,59641.66,2024-11-27,2025-01-11,642.18,642.18,0.0,Paid,642.18,47.74,86.24
INV-0022453,SO-0033352,CUST-000002,PROD-000749,Mid-Market,40654.01,2024-12-03,2025-01-02,32.22,32.22,0.0,Paid,18.06,2.47,20.53
INV-0022454,SO-0033353,CUST-000006,PROD-000985,Small Business,8378.73,2024-12-03,2025-01-02,3501.26,3501.26,0.0,Paid,3334.53,201.64,190.17
INV-0022454,SO-0033353,CUST-000006,PROD-000572,Small Business,8378.73,2024-12-03,2025-01-02,3501.26,3501.26,0.0,Paid,3334.53,201.64,478.0
INV-0022455,SO-0033354,CUST-000011,PROD-001117,Small Business,12004.23,2024-12-04,2025-01-03,2911.44,2911.44,0.0,Paid,2911.44,248.25,8.68
INV-0022455,SO-0033354,CUST-000011,PROD-000877,Small Business,12004.23,2024-12-04,2025-01-03,2911.44,2911.44,0.0,Paid,2911.44,248.25,74.35
INV-0022455,SO-0033354,CUST-000011,PROD-000384,Small Business,12004.23,2024-12-04,2025-01-03,2911.44,2911.44,0.0,Paid,2911.44,248.25,660.79
INV-0022455,SO-0033354,CUST-000011,PROD-000784,Small Business,12004.23,2024-12-04,2025-01-03,2911.44,2911.44,0.0,Paid,2911.44,248.25,3.67
INV-0022455,SO-0033354,CUST-000011,PROD-000417,Small Business,12004.23,2024-12-04,2025-01-03,2911.44,2911.44,0.0,Paid,2911.44,248.25,91.04
INV-0022456,SO-0033355,CUST-000013,PROD-000527,Mid-Market,14281.81,2024-12-04,2025-01-18,441.6,441.6,0.0,Paid,422.6,7.11,22.07
INV-0022456,SO-0033355,CUST-000013,PROD-000699,Mid-Market,14281.81,2024-12-04,2025-01-18,441.6,441.6,0.0,Paid,422.6,7.11,10.38
INV-0022457,SO-0033356,CUST-000015,PROD-000268,Mid-Market,49243.42,2024-12-03,2025-01-17,247.76,247.76,0.0,Paid,222.53,25.93,32.27
INV-0022457,SO-0033356,CUST-000015,PROD-000145,Mid-Market,49243.42,2024-12-03,2025-01-17,247.76,247.76,0.0,Paid,222.53,25.93,50.55
INV-0022458,SO-0033357,CUST-000019,PROD-000678,Small Business,10179.6,2024-12-07,2025-01-06,368.01,368.01,0.0,Paid,353.91,33.41,29.37
INV-0022458,SO-0033357,CUST-000019,PROD-000618,Small Business,10179.6,2024-12-07,2025-01-06,368.01,368.01,0.0,Paid,353.91,33.41,71.59
INV-0022459,SO-0033359,CUST-000039,PROD-000923,Enterprise,402195.08,2024-12-05,2024-12-20,27.08,27.08,0.0,Paid,13.68,1.96,3.91
INV-0022460,SO-0033360,CUST-000041,PROD-000618,Mid-Market,36775.88,2024-12-03,2025-01-02,234.89,234.89,0.0,Paid,221.49,9.31,71.59
INV-0022460,SO-0033360,CUST-000041,PROD-000153,Mid-Market,36775.88,2024-12-03,2025-01-02,234.89,234.89,0.0,Paid,221.49,9.31,16.03
INV-0022461,SO-0033362,CUST-000056,PROD-000262,Mid-Market,57540.13,2024-12-06,2025-01-05,1248.36,1248.36,0.0,Paid,1248.36,0.26,17.57
INV-0022461,SO-0033362,CUST-000056,PROD-000872,Mid-Market,57540.13,2024-12-06,2025-01-05,1248.36,1248.36,0.0,Paid,1248.36,0.26,606.74
INV-0022462,SO-0033363,CUST-000059,PROD-000572,Small Business,6392.0,2024-12-06,2024-12-21,4722.64,4722.64,0.0,Paid,4722.64,57.36,478.0
INV-0022463,SO-0033365,CUST-000065,PROD-000973,Mid-Market,70940.95,2024-12-02,2025-01-01,105.38,105.38,0.0,Paid,91.63,2.37,18.8
INV-0022464,SO-0033366,CUST-000066,PROD-000786,Mid-Market,56609.3,2024-12-07,2025-01-06,7789.8,7789.8,0.0,Paid,7789.8,568.54,595.77
INV-0022464,SO-0033366,CUST-000066,PROD-000490,Mid-Market,56609.3,2024-12-07,2025-01-06,7789.8,7789.8,0.0,Paid,7789.8,568.54,4.39
INV-0022465,SO-0033367,CUST-000076,PROD-000964,Mid-Market,58777.03,2024-12-08,2025-01-07,1011.06,1011.06,0.0,Paid,962.91,22.27,8.84
INV-0022465,SO-0033367,CUST-000076,PROD-000969,Mid-Market,58777.03,2024-12-08,2025-01-07,1011.06,1011.06,0.0,Paid,962.91,22.27,85.11
INV-0022465,SO-0033367,CUST-000076,PROD-000676,Mid-Market,58777.03,2024-12-08,2025-01-07,1011.06,1011.06,0.0,Paid,962.91,22.27,22.17
INV-0022465,SO-0033367,CUST-000076,PROD-000288,Mid-Market,58777.03,2024-12-08,2025-01-07,1011.06,1011.06,0.0,Paid,962.91,22.27,5.04
INV-0022465,SO-0033367,CUST-000076,PROD-000066,Mid-Market,58777.03,2024-12-08,2025-01-07,1011.06,1011.06,0.0,Paid,962.91,22.27,29.43
INV-0022466,SO-0033368,CUST-000083,PROD-000457,Mid-Market,66387.16,2024-12-06,2025-01-05,1001.55,1001.55,0.0,Paid,1001.55,41.41,130.37
INV-0022467,SO-0033369,CUST-000086,PROD-001053,Enterprise,230823.96,2024-12-08,2025-01-22,298.09,298.09,0.0,Paid,285.04,39.98,108.34
INV-0022468,SO-0033370,CUST-000088,PROD-000763,Enterprise,464814.38,2024-12-05,2025-01-19,106.66,106.66,0.0,Paid,87.81,26.88,31.27
INV-0022468,SO-0033370,CUST-000088,PROD-000135,Enterprise,464814.38,2024-12-05,2025-01-19,106.66,106.66,0.0,Paid,87.81,26.88,83.42
INV-0022469,SO-0033371,CUST-000088,PROD-000494,Enterprise,464814.38,2024-12-04,2025-01-18,93.23,93.23,0.0,Paid,72.89,14.2,29.03
INV-0022470,SO-0033374,CUST-000098,PROD-000869,Small Business,6285.02,2024-12-02,2025-01-01,196.77,196.77,0.0,Paid,181.27,36.53,21.78
INV-0022471,SO-0033376,CUST-000103,PROD-000262,Mid-Market,64920.31,2024-12-07,2025-01-21,45.82,45.82,0.0,Paid,33.12,2.02,17.57
INV-0022472,SO-0033377,CUST-000112,PROD-000763,Mid-Market,53303.17,2024-12-06,2025-01-20,136.42,136.42,0.0,Paid,114.97,10.11,31.27
INV-0022473,SO-0033378,CUST-000127,PROD-000815,Small Business,5119.42,2024-12-07,2025-01-06,69.54,69.54,0.0,Paid,56.49,0.0,18.83
INV-0022474,SO-0033379,CUST-000130,PROD-000657,Mid-Market,18518.7,2024-12-02,2025-01-16,1138.68,1138.68,0.0,Paid,1138.68,116.2,156.86
INV-0022475,SO-0033380,CUST-000130,PROD-001017,Mid-Market,18518.7,2024-12-03,2025-01-17,1757.21,1757.21,0.0,Paid,1757.21,205.54,77.47
INV-0022475,SO-0033380,CUST-000130,PROD-001162,Mid-Market,18518.7,2024-12-03,2025-01-17,1757.21,1757.21,0.0,Paid,1757.21,205.54,192.26
INV-0022476,SO-0033382,CUST-000137,PROD-000678,Enterprise,54194.48,2024-12-06,2025-01-20,90.24,90.24,0.0,Paid,72.14,15.97,29.37
INV-0022477,SO-0033383,CUST-000142,PROD-000125,Mid-Market,72688.53,2024-12-05,2025-01-04,800.43,800.43,0.0,Paid,800.43,96.61,112.13
INV-0022478,SO-0033384,CUST-000144,PROD-000649,Mid-Market,15595.81,2024-12-04,2025-01-18,363.84,363.84,0.0,Paid,326.86,34.72,78.75
INV-0022478,SO-0033384,CUST-000144,PROD-000550,Mid-Market,15595.81,2024-12-04,2025-01-18,363.84,363.84,0.0,Paid,326.86,34.72,51.02
INV-0022479,SO-0033386,CUST-000148,PROD-000966,Small Business,6854.97,2024-12-06,2025-01-20,509.86,509.86,0.0,Paid,509.86,35.77,108.71
INV-0022479,SO-0033386,CUST-000148,PROD-001188,Small Business,6854.97,2024-12-06,2025-01-20,509.86,509.86,0.0,Paid,509.86,35.77,21.95
INV-0022480,SO-0033387,CUST-000156,PROD-000572,Mid-Market,46740.5,2024-12-04,2024-12-19,11640.63,11640.63,0.0,Paid,11640.63,232.05,478.0
INV-0022480,SO-0033387,CUST-000156,PROD-001009,Mid-Market,46740.5,2024-12-04,2024-12-19,11640.63,11640.63,0.0,Paid,11640.63,232.05,789.84
INV-0022480,SO-0033387,CUST-000156,PROD-001097,Mid-Market,46740.5,2024-12-04,2024-12-19,11640.63,11640.63,0.0,Paid,11640.63,232.05,42.69
INV-0022481,SO-0033388,CUST-000156,PROD-000340,Mid-Market,46740.5,2024-12-05,2024-12-20,15.28,15.28,0.0,Paid,2.93,0.0,2.93
INV-0022482,SO-0033389,CUST-000156,PROD-000868,Mid-Market,46740.5,2024-12-04,2024-12-19,768.29,768.29,0.0,Paid,768.29,10.99,752.49
INV-0022482,SO-0033389,CUST-000156,PROD-000203,Mid-Market,46740.5,2024-12-04,2024-12-19,768.29,768.29,0.0,Paid,768.29,10.99,8.93
INV-0022483,SO-0033390,CUST-000160,PROD-000496,Small Business,2473.51,2024-12-04,2025-01-03,937.0,937.0,0.0,Paid,937.0,64.28,111.77
INV-0022483,SO-0033390,CUST-000160,PROD-000763,Small Business,2473.51,2024-12-04,2025-01-03,937.0,937.0,0.0,Paid,937.0,64.28,31.27
INV-0022484,SO-0033391,CUST-000161,PROD-000152,Small Business,7251.84,2024-12-06,2024-12-21,601.79,601.79,0.0,Paid,601.79,83.61,107.34
INV-0022484,SO-0033391,CUST-000161,PROD-000877,Small Business,7251.84,2024-12-06,2024-12-21,601.79,601.79,0.0,Paid,601.79,83.61,74.35
INV-0022485,SO-0033392,CUST-000174,PROD-001107,Mid-Market,74379.0,2024-12-03,2024-12-18,195.02,195.02,0.0,Paid,175.32,20.18,7.65
INV-0022485,SO-0033392,CUST-000174,PROD-000828,Mid-Market,74379.0,2024-12-03,2024-12-18,195.02,195.02,0.0,Paid,175.32,20.18,21.25
INV-0022486,SO-0033393,CUST-000179,PROD-000545,Enterprise,254753.82,2024-12-02,2025-01-16,63.08,63.08,0.0,Paid,48.63,1.42,7.15
INV-0022487,SO-0033394,CUST-000179,PROD-000088,Enterprise,254753.82,2024-12-04,2025-01-18,764.73,764.73,0.0,Paid,764.73,67.59,62.05
INV-0022487,SO-0033394,CUST-000179,PROD-000987,Enterprise,254753.82,2024-12-04,2025-01-18,764.73,764.73,0.0,Paid,764.73,67.59,13.15
INV-0022487,SO-0033394,CUST-000179,PROD-001117,Enterprise,254753.82,2024-12-04,2025-01-18,764.73,764.73,0.0,Paid,764.73,67.59,8.68
INV-0022487,SO-0033394,CUST-000179,PROD-000516,Enterprise,254753.82,2024-12-04,2025-01-18,764.73,764.73,0.0,Paid,764.73,67.59,68.86
INV-0022487,SO-0033394,CUST-000179,PROD-000731,Enterprise,254753.82,2024-12-04,2025-01-18,764.73,764.73,0.0,Paid,764.73,67.59,76.71
INV-0022488,SO-0033395,CUST-000179,PROD-000136,Enterprise,254753.82,2024-12-04,2025-01-18,822.42,822.42,0.0,Paid,822.42,128.04,32.27
INV-0022488,SO-0033395,CUST-000179,PROD-000705,Enterprise,254753.82,2024-12-04,2025-01-18,822.42,822.42,0.0,Paid,822.42,128.04,131.17
INV-0022489,SO-0033396,CUST-000187,PROD-000953,Small Business,2662.42,2024-12-02,2025-01-16,1489.97,1489.97,0.0,Paid,1354.52,133.96,70.88
INV-0022490,SO-0033397,CUST-000196,PROD-000572,Enterprise,174638.01,2024-12-02,2025-01-01,4646.78,4646.78,0.0,Paid,4425.5,333.27,478.0
INV-0022490,SO-0033397,CUST-000196,PROD-000819,Enterprise,174638.01,2024-12-02,2025-01-01,4646.78,4646.78,0.0,Paid,4425.5,333.27,36.2
INV-0022490,SO-0033397,CUST-000196,PROD-000290,Enterprise,174638.01,2024-12-02,2025-01-01,4646.78,4646.78,0.0,Paid,4425.5,333.27,77.03
INV-0022490,SO-0033397,CUST-000196,prod-20,Enterprise,174638.01,2024-12-02,2025-01-01,4646.78,4646.78,0.0,Paid,4425.5,333.27,23.34
INV-0022491,SO-0033398,CUST-000203,PROD-000478,Mid-Market,30412.43,2024-12-03,2025-01-17,93.85,93.85,0.0,Paid,81.15,4.95,43.05
INV-0022492,SO-0033399,CUST-000203,PROD-001116,Mid-Market,30412.43,2024-12-06,2025-01-20,301.37,301.37,0.0,Paid,286.22,20.21,38.21
INV-0022492,SO-0033399,CUST-000203,PROD-001180,Mid-Market,30412.43,2024-12-06,2025-01-20,301.37,301.37,0.0,Paid,286.22,20.21,54.03
INV-0022492,SO-0033399,CUST-000203,PROD-000589,Mid-Market,30412.43,2024-12-06,2025-01-20,301.37,301.37,0.0,Paid,286.22,20.21,24.89
INV-0022493,SO-0033400,CUST-000204,PROD-000780,Mid-Market,28279.96,2024-12-04,2025-01-03,351.8,351.8,0.0,Paid,310.28,14.28,7.22
INV-0022493,SO-0033400,CUST-000204,PROD-000067,Mid-Market,28279.96,2024-12-04,2025-01-03,351.8,351.8,0.0,Paid,310.28,14.28,99.88
INV-0022493,SO-0033400,CUST-000204,PROD-000378,Mid-Market,28279.96,2024-12-04,2025-01-03,351.8,351.8,0.0,Paid,310.28,14.28,3.54
INV-0022494,SO-0033402,CUST-000205,PROD-000969,Enterprise,443710.38,2024-12-03,2025-01-02,159.41,159.41,0.0,Paid,146.71,23.51,85.11
INV-0022495,SO-0033403,CUST-000206,PROD-001134,Small Business,7571.55,2024-12-05,2024-12-20,67.87,67.87,0.0,Paid,55.52,0.89,56.41
INV-0022496,SO-0033404,CUST-000225,PROD-000800,Mid-Market,54234.55,2024-12-04,2025-01-18,26.02,26.02,0.0,Paid,12.6,0.65,13.25
INV-0022497,SO-0033405,CUST-000227,PROD-000784,Enterprise,216668.54,2024-12-05,2025-01-19,165.49,165.49,0.0,Paid,139.85,7.36,3.67
INV-0022497,SO-0033405,CUST-000227,PROD-001084,Enterprise,216668.54,2024-12-05,2025-01-19,165.49,165.49,0.0,Paid,139.85,7.36,110.51
INV-0022498,SO-0033406,CUST-000230,PROD-001124,Enterprise,445650.89,2024-12-03,2025-01-02,1325.91,1325.91,0.0,Paid,1325.91,132.69,576.24
INV-0022498,SO-0033406,CUST-000230,PROD-000550,Enterprise,445650.89,2024-12-03,2025-01-02,1325.91,1325.91,0.0,Paid,1325.91,132.69,51.02
INV-0022499,SO-0033408,CUST-000237,PROD-000275,Mid-Market,42833.87,2024-12-05,2025-01-04,52.2,52.2,0.0,Paid,35.91,2.19,19.05
INV-0022500,SO-0033409,CUST-000248,PROD-000723,Small Business,5745.56,2024-12-04,2025-01-03,315.03,315.03,0.0,Paid,272.94,3.54,34.56
INV-0022501,SO-0033410,CUST-000252,PROD-000412,Small Business,11255.44,2024-12-06,2025-01-05,68.5,68.5,0.0,Paid,55.8,8.22,32.01
INV-0022502,SO-0033411,CUST-000252,PROD-000520,Small Business,11255.44,2024-12-04,2025-01-03,22.18,22.18,0.0,Paid,9.83,0.92,10.75
INV-0022503,SO-0033412,CUST-000254,PROD-000903,Small Business,8761.25,2024-12-07,2024-12-22,68.22,68.22,0.0,Paid,54.47,3.33,11.56
INV-0022504,SO-0033413,CUST-000258,PROD-000156,Enterprise,111758.59,2024-12-04,2025-01-18,1665.42,1665.42,0.0,Paid,1534.95,323.89,36.39
INV-0022504,SO-0033413,CUST-000258,PROD-001026,Enterprise,111758.59,2024-12-04,2025-01-18,1665.42,1665.42,0.0,Paid,1534.95,323.89,107.08
INV-0022505,SO-0033414,CUST-000260,PROD-000964,Small Business,5505.65,2024-12-04,2025-01-03,59.98,59.98,0.0,Paid,43.21,0.99,8.84
INV-0022506,SO-0033415,CUST-000261,PROD-000924,Enterprise,214197.24,2024-12-09,2025-01-08,121.13,121.13,0.0,Paid,97.58,26.26,3.54
INV-0022506,SO-0033415,CUST-000261,PROD-001002,Enterprise,214197.24,2024-12-09,2025-01-08,121.13,121.13,0.0,Paid,97.58,26.26,4.08
INV-0022507,SO-0033416,CUST-000261,PROD-000503,Enterprise,214197.24,2024-12-04,2025-01-03,735.92,735.92,0.0,Paid,735.92,165.28,150.2
INV-0022508,SO-0033417,CUST-000262,PROD-000848,Mid-Market,42551.96,2024-12-02,2025-01-01,35.93,35.93,0.0,Paid,21.71,0.31,11.01
INV-0022509,SO-0033420,CUST-000281,PROD-001090,Mid-Market,27809.28,2024-12-03,2025-01-02,97.28,97.28,0.0,Paid,84.58,6.44,45.51
INV-0022510,SO-0033421,CUST-000290,PROD-000772,Small Business,8400.62,2024-12-08,2025-01-07,1461.01,1461.01,0.0,Paid,1365.43,122.98,86.69
INV-0022510,SO-0033421,CUST-000290,PROD-000784,Small Business,8400.62,2024-12-08,2025-01-07,1461.01,1461.01,0.0,Paid,1365.43,122.98,3.67
INV-0022511,SO-0033422,CUST-000291,PROD-000784,Mid-Market,49652.39,2024-12-07,2024-12-22,643.82,643.82,0.0,Paid,643.82,53.74,3.67
INV-0022511,SO-0033422,CUST-000291,PROD-000417,Mid-Market,49652.39,2024-12-07,2024-12-22,643.82,643.82,0.0,Paid,643.82,53.74,91.04
INV-0022511,SO-0033422,CUST-000291,PROD-001061,Mid-Market,49652.39,2024-12-07,2024-12-22,643.82,643.82,0.0,Paid,643.82,53.74,11.4
INV-0022512,SO-0033423,CUST-000293,PROD-001065,Small Business,11949.18,2024-12-02,2025-01-16,51.15,51.15,0.0,Paid,38.45,2.43,20.44
